x_over_lB,density_mean_2pi_rho_lB2,density_stderr
21.601582,0.00051561389,8.0666991e-05
21.701582,0.0002144137,4.819008e-05
21.801582,0.00013273229,3.2595081e-05
21.901582,3.0630528e-05,1.5690826e-05
22.001582,7.1471233e-05,3.9262388e-05
22.101582,6.1261057e-05,3.75589e-05
22.201582,1.0210176e-05,7.1424667e-06
22.301582,0,0
22.401582,0,0
22.501582,0,0
22.601582,0,0
22.701582,0,0
22.801582,0,0
22.901582,0,0
23.001582,0,0
23.101582,0,0
23.201582,0,0
23.301582,0,0
23.401582,0,0
23.501582,0,0
23.601582,0,0
23.701582,0,0
23.801582,0,0
23.901582,0,0
24.001582,0,0
24.101582,0,0
24.201582,0,0
24.301582,0,0
24.401582,0,0
24.501582,0,0
24.601582,0,0
24.701582,0,0
24.801582,0,0
24.901582,0,0
25.001582,0,0
25.101582,0,0
25.201582,0,0
25.301582,0,0
25.401582,0,0
25.501582,0,0
25.601582,0,0
25.701582,0,0
